system:index,AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,.geo,Longitude,Latitude
139,28.63506505,20,585,49.7246774,50,0.042472266,0.136782691,127.0638885,30,411.0960958,2.199088634,"{""type"":""Point"",""coordinates"":[73.94428666083063,18.59305277743693]}",73.94428666,18.59305278
140,26.60724477,0,712,48.48393614,20,0.17131088,0.237337193,0.063010529,12,465.295605,1.532930593,"{""type"":""Point"",""coordinates"":[73.72891400228474,18.428176931924654]}",73.728914,18.42817693
141,28.58830398,0,550,47.19192458,30,-0.004618938,0.180781759,4.710037231,21,660.3029608,2.26777321,"{""type"":""Point"",""coordinates"":[74.04686155899333,18.489541608887574]}",74.04686156,18.48954161
142,27.67938471,0,600,49.83405404,40,0.1,0.269106566,2.572872162,30,341.3209633,1.956266523,"{""type"":""Point"",""coordinates"":[73.71714029830795,18.681963546104306]}",73.7171403,18.68196355
143,27.31336457,0,662,53.59729406,30,0.146868251,0.116607774,0,12,266.2705391,2.102473899,"{""type"":""Point"",""coordinates"":[73.92901086445028,18.428273922483474]}",73.92901086,18.42827392
144,27.14588591,0,604,42.15718112,10,0.01571621,0.422914638,0.734072685,21,176.9180601,1.810214569,"{""type"":""Point"",""coordinates"":[73.76909756102084,18.423275815947203]}",73.76909756,18.42327582
145,28.1694283,28,568,46.83986852,50,-0.069639066,0.468804665,580.3040161,30,378.5498646,2.192059992,"{""type"":""Point"",""coordinates"":[73.85650112102161,18.511692384281524]}",73.85650112,18.51169238
146,29.29183769,0,568,56.09586668,30,0.158870057,0.118389423,0,12,278.5677655,2.224560324,"{""type"":""Point"",""coordinates"":[74.08868612677784,18.571467692934558]}",74.08868613,18.57146769
147,28.52975997,0,595,56.89226534,30,0.144356955,0.156575213,0,11,774.9193506,2.170833195,"{""type"":""Point"",""coordinates"":[73.9009326817601,18.697167240104665]}",73.90093268,18.69716724
148,28.63506505,0,581,52.12070942,40,0.170740741,0.199892819,15.7368803,30,169.7056275,2.199088634,"{""type"":""Point"",""coordinates"":[73.94908173568861,18.58494927494294]}",73.94908174,18.58494927
149,28.1694283,0,552,43.75681448,10,-0.114963039,0.496919918,38.35177994,30,90.55385138,2.192059992,"{""type"":""Point"",""coordinates"":[73.93346862394604,18.52148351589566]}",73.93346862,18.52148352
150,28.1694283,38,559,45.35644784,50,0.10753354,0.098577236,717.815918,30,235.3720459,2.192059992,"{""type"":""Point"",""coordinates"":[73.8679386301861,18.522856742292856]}",73.86793863,18.52285674
151,28.58830398,0,537,44.8539989,40,-0.083708798,0.458665816,0.267794758,23,284.6049894,2.26777321,"{""type"":""Point"",""coordinates"":[74.01067313038236,18.497330529916137]}",74.01067313,18.49733053
152,27.79409916,0,595,44.06443628,50,-0.019815797,0.496927489,1.395683289,21,490.4079934,1.964554078,"{""type"":""Point"",""coordinates"":[73.77050341770784,18.4724309458949]}",73.77050342,18.47243095
153,28.1694283,6,656,43.44577466,10,0.10143585,0.321075928,189.9231873,30,612.6989473,2.192059992,"{""type"":""Point"",""coordinates"":[73.85522100090185,18.459945652512154]}",73.855221,18.45994565
154,29.12462849,31,582,49.70416928,50,0.080488833,0.159712995,183.2188721,30,538.5164807,2.241365912,"{""type"":""Point"",""coordinates"":[73.96042114838853,18.577482080734114]}",73.96042115,18.57748208
155,27.79409916,55,571,48.3403793,50,0.181277271,0.037446595,179.4981079,30,317.6476035,1.964554078,"{""type"":""Point"",""coordinates"":[73.81628236395936,18.495301901969043]}",73.81628236,18.4953019
156,28.94811934,0,560,51.08163134,30,0.13509434,0.17028338,0.330778003,21,666.1080993,2.199623125,"{""type"":""Point"",""coordinates"":[74.09558190044798,18.65075181623801]}",74.0955819,18.65075182
157,28.58830398,0,535,43.6406018,10,-0.014220705,0.311029412,0.330805302,23,214.7091055,2.26777321,"{""type"":""Point"",""coordinates"":[74.01344643298113,18.4968203184941]}",74.01344643,18.49682032
158,28.88797394,0,571,54.63637214,30,0.194737891,0.122534037,0,12,155.5634919,2.221364185,"{""type"":""Point"",""coordinates"":[74.00316736501074,18.688351538756134]}",74.00316737,18.68835154
159,28.63506505,6,582,49.68707918,50,0.023645504,0.37169762,5.95449543,30,202.4845673,2.199088634,"{""type"":""Point"",""coordinates"":[73.85408895867192,18.60277408842783]}",73.85408896,18.60277409
160,28.63506505,23,566,54.31166024,50,0.133855186,0.18342246,4.596618176,30,130,2.199088634,"{""type"":""Point"",""coordinates"":[73.87020436975965,18.586149754850474]}",73.87020437,18.58614975
161,29.12462849,0,592,55.10122286,30,0.177935179,0.115317414,0,21,120.8304597,2.241365912,"{""type"":""Point"",""coordinates"":[74.02023714410936,18.6069862023556]}",74.02023714,18.6069862
162,28.94811934,0,565,54.52015946,30,0.153815893,0.110766847,0.037510909,30,394.0812099,2.199623125,"{""type"":""Point"",""coordinates"":[74.09046766492874,18.65647860356637]}",74.09046766,18.6564786
163,28.63506505,63,561,49.97077484,50,0.152591171,0.132777421,378.3148804,30,308.8689042,2.199088634,"{""type"":""Point"",""coordinates"":[73.85103447093721,18.568581766960868]}",73.85103447,18.56858177
164,28.14107453,0,824,46.90822892,20,0.162065728,0.177308707,0,11,781.0249676,2.550083672,"{""type"":""Point"",""coordinates"":[74.05863313958426,18.41532614399568]}",74.05863314,18.41532614
165,27.79409916,0,645,55.89078548,30,0.271777004,0.256872852,7.321823597,30,610.3277808,1.964554078,"{""type"":""Point"",""coordinates"":[73.80059530898357,18.532080123144194]}",73.80059531,18.53208012
166,28.1694283,0,601,49.2632447,20,0.108494533,0.235431235,14.87993717,30,792.5906888,2.192059992,"{""type"":""Point"",""coordinates"":[73.93633870769182,18.46645685294147]}",73.93633871,18.46645685
167,28.12798588,42,591,48.6138209,50,-0.121469701,0.384094755,37.70550156,30,322.4903099,2.080543428,"{""type"":""Point"",""coordinates"":[73.7917957315011,18.65633019233979]}",73.79179573,18.65633019
168,27.31336457,23,719,48.60698486,50,0.031541537,0.09327984,124.2851257,30,424.2640687,2.102473899,"{""type"":""Point"",""coordinates"":[73.85893497493953,18.42423332627804]}",73.85893497,18.42423333
169,29.12462849,0,552,52.86241976,40,0.195255475,0.16615249,0,21,817.0679286,2.241365912,"{""type"":""Point"",""coordinates"":[74.03006289799535,18.55683733105438]}",74.0300629,18.55683733
170,27.71183371,0,578,46.23487898,40,0.000556277,0.296296296,0.31520763,12,500,1.864115503,"{""type"":""Point"",""coordinates"":[73.72126606117949,18.579088697434127]}",73.72126606,18.5790887
171,27.79409916,0,610,49.21539242,20,0.266221953,0.196440343,0,11,554.436651,1.964554078,"{""type"":""Point"",""coordinates"":[73.76087010227944,18.476367467526256]}",73.7608701,18.47636747
172,29.29183769,0,579,53.81604734,30,0.136703453,0.155587324,0,12,310.1612484,2.224560324,"{""type"":""Point"",""coordinates"":[74.06577421012608,18.57868950156923]}",74.06577421,18.5786895
173,28.58830398,0,558,46.6142792,40,-0.027589987,0.39796172,1.433489561,21,843.0895563,2.26777321,"{""type"":""Point"",""coordinates"":[74.00658247823631,18.474692667434972]}",74.00658248,18.47469267
174,28.1694283,38,558,48.13188008,50,0.089643653,0.141361257,163.8776093,30,496.4876635,2.192059992,"{""type"":""Point"",""coordinates"":[73.89518751370534,18.528264438294716]}",73.89518751,18.52826444
175,27.71183371,0,582,50.4766418,20,0.054626083,0.333522889,0,30,574.8912941,1.864115503,"{""type"":""Point"",""coordinates"":[73.73996405273758,18.602703527186755]}",73.73996405,18.60270353
176,27.79409916,25,594,47.59525094,10,0.001155306,0.355431131,66.65254211,30,692.9646456,1.964554078,"{""type"":""Point"",""coordinates"":[73.80358219741534,18.515583268465438]}",73.8035822,18.51558327
177,28.58830398,0,529,42.0683126,80,-0.099419087,0.428817947,0,30,0,2.26777321,"{""type"":""Point"",""coordinates"":[73.96059977344733,18.54580175783156]}",73.96059977,18.54580176
178,28.52975997,0,571,51.26620442,40,-0.260253542,0.697639377,9.426375389,23,495.7822102,2.170833195,"{""type"":""Point"",""coordinates"":[73.89130462802211,18.655558744923297]}",73.89130463,18.65555874
179,27.79409916,1,596,47.1611624,20,0.152598753,0.292327204,0.992415845,30,497.2926704,1.964554078,"{""type"":""Point"",""coordinates"":[73.80386649780604,18.532475227811776]}",73.8038665,18.53247523
180,28.63506505,0,570,46.14601046,10,0.19528447,0.283728536,0,30,53.85164807,2.199088634,"{""type"":""Point"",""coordinates"":[73.89445969130404,18.57373016707336]}",73.89445969,18.57373017
181,28.63506505,39,590,46.14601046,50,0.009840759,0.129157315,125.7816238,30,503.5871325,2.199088634,"{""type"":""Point"",""coordinates"":[73.89920151507535,18.598330012137218]}",73.89920152,18.59833001
182,28.1694283,16,575,45.4179722,50,0.061447811,0.183966021,139.2469788,30,422.9657197,2.192059992,"{""type"":""Point"",""coordinates"":[73.94434624599913,18.49777107063657]}",73.94434625,18.49777107
183,29.29183769,0,551,47.04836774,40,-0.013969171,0.345907928,0,13,374.4329045,2.224560324,"{""type"":""Point"",""coordinates"":[74.08753660421712,18.616727181253452]}",74.0875366,18.61672718
184,27.79409916,0,675,45.58545518,10,0.021734452,0.492939245,0,30,594.8108943,1.964554078,"{""type"":""Point"",""coordinates"":[73.84151243550954,18.479009946945258]}",73.84151244,18.47900995
185,29.29183769,0,548,48.50102624,10,0.095956873,0.206040992,0,12,134.5362405,2.224560324,"{""type"":""Point"",""coordinates"":[74.08821022914127,18.626444358904195]}",74.08821023,18.62644436
186,28.63506505,56,599,49.64948096,50,0.0970689,0.092081031,80.9622345,30,778.2030583,2.199088634,"{""type"":""Point"",""coordinates"":[73.91519190015715,18.60337095949044]}",73.9151919,18.60337096
187,26.60724477,0,618,45.98536352,10,-0.039437327,0.526374032,0,12,614.0032573,1.532930593,"{""type"":""Point"",""coordinates"":[73.71636520572244,18.427963842119336]}",73.71636521,18.42796384
188,28.1694283,20,558,48.67876328,50,0.059343728,0.233821734,561.6086426,30,470.1063709,2.192059992,"{""type"":""Point"",""coordinates"":[73.90566164104483,18.526314448923372]}",73.90566164,18.52631445
189,29.29183769,0,551,42.92965364,40,-0.234236186,0.636311405,13.42890453,21,311.1269837,2.224560324,"{""type"":""Point"",""coordinates"":[74.0801863330517,18.636447816270895]}",74.08018633,18.63644782
190,27.67938471,47,572,47.88920066,50,0.092887876,0.073053892,13.12194347,30,374.8332963,1.956266523,"{""type"":""Point"",""coordinates"":[73.74710991180369,18.651338038494487]}",73.74710991,18.65133804
191,27.62282456,0,903,53.41272098,30,0.188697318,0.132731528,0,11,479.2702787,2.332534389,"{""type"":""Point"",""coordinates"":[74.01108544842802,18.425046032035187]}",74.01108545,18.42504603
192,26.60724477,0,826,51.90537416,30,0.193034239,0.290840416,0.13547264,12,862.8441342,1.532930593,"{""type"":""Point"",""coordinates"":[73.72322536143986,18.442503335618664]}",73.72322536,18.44250334
193,28.9400636,0,544,51.44394146,10,0.058665472,0.228880444,0,12,390.5124838,2.351222966,"{""type"":""Point"",""coordinates"":[74.0806113540218,18.549092460839482]}",74.08061135,18.54909246
194,28.52975997,0,556,47.7934961,20,0.16190882,0.260089686,0,21,269.2582404,2.170833195,"{""type"":""Point"",""coordinates"":[73.91283047978546,18.65764542964376]}",73.91283048,18.65764543
195,29.12462849,0,593,56.74529048,40,0.119385618,0.116224189,9.095570564,30,410.1219331,2.241365912,"{""type"":""Point"",""coordinates"":[74.00882000671353,18.60262164497335]}",74.00882001,18.60262164
196,28.94811934,0,561,49.00005716,40,-0.344596563,0.783961353,0,21,247.3863375,2.199623125,"{""type"":""Point"",""coordinates"":[74.0753647835865,18.66089141512848]}",74.07536478,18.66089142
197,27.79409916,25,583,42.43745876,50,-0.082762451,0.315635546,81.15756226,30,590,1.964554078,"{""type"":""Point"",""coordinates"":[73.8182546745464,18.54525580950487]}",73.81825467,18.54525581
198,27.31336457,82,679,46.37843582,50,0.114172485,0.121356904,284.6091309,30,150,2.102473899,"{""type"":""Point"",""coordinates"":[73.85758912172099,18.44362547917584]}",73.85758912,18.44362548
199,29.12462849,0,549,40.20207368,40,-0.418482344,0.855345912,0,21,22.36067977,2.241365912,"{""type"":""Point"",""coordinates"":[73.96745474644264,18.631872868693485]}",73.96745475,18.63187287
200,28.58830398,0,540,45.6401435,10,0.137110292,0.175879397,0,12,110,2.26777321,"{""type"":""Point"",""coordinates"":[74.03963177789433,18.509149392153844]}",74.03963178,18.50914939
201,28.58830398,0,538,45.4350623,40,-0.026444662,0.420535412,1.868262291,21,356.931366,2.26777321,"{""type"":""Point"",""coordinates"":[74.02756893232277,18.52643721289481]}",74.02756893,18.52643721
202,28.9400636,0,581,47.7080456,40,0.063656148,0.138980807,0,12,815.4140053,2.351222966,"{""type"":""Point"",""coordinates"":[74.06144249006275,18.463356651576007]}",74.06144249,18.46335665
203,27.62282456,14,819,50.25105248,50,0.095872743,0.149808639,33.90066528,21,353.5533906,2.332534389,"{""type"":""Point"",""coordinates"":[74.01651480543985,18.40276487322852]}",74.01651481,18.40276487
204,27.31336457,65,647,43.84910102,50,0.080792344,0.157835716,185.4273987,30,14.14213562,2.102473899,"{""type"":""Point"",""coordinates"":[73.86197700786943,18.445100062713337]}",73.86197701,18.44510006
205,28.52975997,0,565,40.33195844,10,-0.206672845,0.707167832,0,21,233.4523506,2.170833195,"{""type"":""Point"",""coordinates"":[73.86536403609013,18.684865470818597]}",73.86536404,18.68486547
206,28.1694283,48,559,48.66167318,50,0.031594784,0.234654732,283.4889526,30,210.2379604,2.192059992,"{""type"":""Point"",""coordinates"":[73.8723266806654,18.52802740034374]}",73.87232668,18.5280274
207,28.14696374,0,565,48.47368208,30,0.120945134,0.145615866,21.69086075,30,257.0992026,2.087858749,"{""type"":""Point"",""coordinates"":[73.77347617195433,18.579162682096428]}",73.77347617,18.57916268
208,27.67938471,0,797,52.48643756,30,0.201145038,0.139357648,0,11,380.5259518,1.956266523,"{""type"":""Point"",""coordinates"":[73.70600612246106,18.690580743752957]}",73.70600612,18.69058074
209,29.29183769,0,560,49.42389164,40,-0.022060496,0.33551263,0,13,506.0632372,2.224560324,"{""type"":""Point"",""coordinates"":[74.05941269549437,18.608676276951552]}",74.0594127,18.60867628
210,27.79409916,0,652,43.92771548,10,0.190104747,0.356476297,0,30,535.3503526,1.964554078,"{""type"":""Point"",""coordinates"":[73.79212710623348,18.51919068862977]}",73.79212711,18.51919069
211,28.14696374,18,560,45.10009634,10,0.110514541,0.24211184,9.804438591,30,130,2.087858749,"{""type"":""Point"",""coordinates"":[73.81089848631554,18.57088929330748]}",73.81089849,18.57088929
212,28.52975997,0,556,40.4789333,40,-0.20683112,0.589006871,0,11,30,2.170833195,"{""type"":""Point"",""coordinates"":[73.94240254456807,18.65274176172819]}",73.94240254,18.65274176
213,27.29891325,0,634,47.41409588,10,0.144742103,0.331051649,0,11,604.0695324,1.673710019,"{""type"":""Point"",""coordinates"":[73.74357959515298,18.478315860980157]}",73.7435796,18.47831586
214,28.88797394,0,576,48.91460666,40,-0.00565192,0.434927697,0,12,442.8317965,2.221364185,"{""type"":""Point"",""coordinates"":[73.97967563487367,18.69074047776073]}",73.97967563,18.69074048
215,28.1694283,71,600,48.54204248,50,0.095698566,0.10042605,296.815033,30,1300,2.192059992,"{""type"":""Point"",""coordinates"":[73.914519021248,18.47147312443913]}",73.91451902,18.47147312
216,28.88797394,0,560,47.79691412,40,-0.034729316,0.4414799,0,12,456.9463864,2.221364185,"{""type"":""Point"",""coordinates"":[73.9715749279282,18.669833552563187]}",73.97157493,18.66983355
217,28.63506505,36,589,49.8784883,50,0.071470762,0.133109082,74.15079498,30,456.07017,2.199088634,"{""type"":""Point"",""coordinates"":[73.90922175782752,18.594441167388293]}",73.90922176,18.59444117
218,27.14588591,0,729,51.53964602,30,0.171327294,0.144100054,0,11,340,1.810214569,"{""type"":""Point"",""coordinates"":[73.82840343556428,18.414476836545866]}",73.82840344,18.41447684
219,27.62282456,0,791,51.81650564,20,0.264494754,0.15926893,0,11,432.8972164,2.332534389,"{""type"":""Point"",""coordinates"":[73.95057049395105,18.417181723690934]}",73.95057049,18.41718172
220,27.79409916,20,600,49.6221368,50,0.115900221,0.145558487,135.9420776,30,524.9761899,1.964554078,"{""type"":""Point"",""coordinates"":[73.80775600364524,18.518025671012207]}",73.807756,18.51802567
221,28.14696374,4,563,48.17289632,50,0.100544678,0.187099281,98.39724731,30,218.4032967,2.087858749,"{""type"":""Point"",""coordinates"":[73.78062562816713,18.590462520905874]}",73.78062563,18.59046252
222,28.58830398,0,537,40.95062006,10,-0.200461272,0.570530551,0,12,50,2.26777321,"{""type"":""Point"",""coordinates"":[73.9939081034347,18.51230929564345]}",73.9939081,18.5123093
223,28.14696374,13,556,47.3320634,30,-0.119217445,0.541397699,252.599762,30,53.85164807,2.087858749,"{""type"":""Point"",""coordinates"":[73.82260068111205,18.60045558197342]}",73.82260068,18.60045558
224,29.29183769,0,563,50.18269208,40,0.129468794,0.149333333,0,13,344.0930107,2.224560324,"{""type"":""Point"",""coordinates"":[74.07013145103207,18.616503563999277]}",74.07013145,18.61650356
225,28.1694283,0,557,46.33058354,50,0.050967566,0.304608468,268.8136292,30,264.0075756,2.192059992,"{""type"":""Point"",""coordinates"":[73.86754745979086,18.524922204618377]}",73.86754746,18.5249222
226,28.12798588,0,585,52.3394627,40,0.182834969,0.217273036,1.468203902,21,219.544984,2.080543428,"{""type"":""Point"",""coordinates"":[73.82564429162544,18.69954390634008]}",73.82564429,18.69954391
227,27.29891325,0,681,48.32670722,10,0.19479312,0.340557276,0,11,796.4923101,1.673710019,"{""type"":""Point"",""coordinates"":[73.72726011640891,18.469266348353145]}",73.72726012,18.46926635
228,28.52975997,0,561,46.93557308,40,-0.293791755,0.7272134,0.935300291,21,138.9244399,2.170833195,"{""type"":""Point"",""coordinates"":[73.93016644155696,18.661023966691047]}",73.93016644,18.66102397
